Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Alerta,Significancia,Tipo de Origen,Fuente
1614135510668,2.8,89.6,"56 km W of Anchor Point, Alaska",59.734,-152.83,earthquake,reviewed,0,,121,,ak
1614112563474,2.8,38.9,"19 km NNE of Willow, Alaska",61.9014,-149.8716,earthquake,reviewed,0,,121,,ak
1614025807339,3.0,55.8,"47 km SSW of Karluk, Alaska",57.2055,-154.8673,earthquake,reviewed,0,,138,,ak
1614001040851,3.4,79.2,"49 km N of Chase, Alaska",62.8859,-149.9525,earthquake,reviewed,0,,178,,ak
1613864679516,2.8,97.1,"40 km NW of Ninilchik, Alaska",60.2608,-152.2689,earthquake,reviewed,0,,121,,ak
1613830036662,2.8,4.2,"56 km W of Skwentna, Alaska",62.0837,-152.4671,earthquake,reviewed,0,,121,,ak
1613814791878,2.9,131.3,"73 km SE of King Salmon, Alaska",58.2047,-155.7943,earthquake,reviewed,0,,129,,ak
1613813563485,2.9,90.0,"64 km ESE of Pedro Bay, Alaska",59.598,-153.0228,earthquake,reviewed,0,,129,,ak
1613812314213,2.6,7.3,"45 km ENE of Cantwell, Alaska",63.5123,-148.0795,earthquake,reviewed,0,,104,,ak
1613810008072,3.1,9.5,"54 km N of Chickaloon, Alaska",62.2859,-148.545,earthquake,reviewed,0,,148,,ak
1613804092859,2.5,64.9,"66 km WSW of Karluk, Alaska",57.329,-155.4632,earthquake,reviewed,0,,96,,ak
1613789457353,2.7,15.5,"20 km E of Beluga, Alaska",61.1442,-150.6935,earthquake,reviewed,0,,112,,ak
1613746906533,2.8,157.8,"54 km SSE of King Salmon, Alaska",58.2668,-156.1886,earthquake,reviewed,0,,121,,ak
1613661518843,3.4,15.7,"84 km SSW of Cordova, Alaska",59.885,-146.5302,earthquake,reviewed,0,,178,,ak
1613655372575,4.0,139.0,"55 km ENE of Pedro Bay, Alaska",59.9391,-153.1636,earthquake,reviewed,0,,248,,ak
1613653969708,2.9,12.9,"19 km SW of Salcha, Alaska",64.4253,-147.2446,earthquake,reviewed,0,,130,,ak
1613650044990,2.5,15.1,"31 km SSW of Cordova, Alaska",60.2769,-145.9307,earthquake,reviewed,0,,96,,ak
1613631011689,2.5,65.4,"31 km W of Nanwalek, Alaska",59.303,-152.4679,earthquake,reviewed,0,,96,,ak
1613593883942,2.6,75.0,"47 km NW of Beluga, Alaska",61.486,-151.6123,earthquake,reviewed,0,,104,,ak
1613513930345,3.5,94.9,"63 km WNW of Nanwalek, Alaska",59.5488,-152.9666,earthquake,reviewed,0,,188,,ak
1613512108910,2.7,158.6,"47 km E of Port Alsworth, Alaska",60.1755,-153.456,earthquake,reviewed,0,,112,,ak
1613510169497,2.9,164.6,Southern Alaska,60.3385,-153.3721,earthquake,reviewed,0,,129,,ak
1613492373554,2.5,96.0,"44 km SSW of Skwentna, Alaska",61.6521,-151.8564,earthquake,reviewed,0,,96,,ak
1613492301938,2.6,143.4,"68 km S of Kokhanok, Alaska",58.8265,-154.9482,earthquake,reviewed,0,,104,,ak
1613463850712,2.9,25.3,"86 km ENE of Ouzinkie, Alaska",58.3522,-151.2773,earthquake,reviewed,0,,129,,ak
1613425048071,2.5,76.9,"40 km WNW of Happy Valley, Alaska",60.0207,-152.4463,earthquake,reviewed,0,,96,,ak
1613381955274,3.0,11.3,"10 km ESE of Ferry, Alaska",63.9695,-148.9392,earthquake,reviewed,0,,138,,ak
